textsentence_id,text_id,sentence_id,word_count,sentiment,sentence,language,word,translated_word,freq
Megablast01_2,Megablast01,2,50,0.302142857143,"This speaker does come with Amazon Alexa which I did not think that I would use but it has come in very useful as I can connect smart home products to it (and control via voice, eg lights) and switching songs when not using a phone.",English,home,home,1.0
Megablast01_2,Megablast01,2,50,0.302142857143,"This speaker does come with Amazon Alexa which I did not think that I would use but it has come in very useful as I can connect smart home products to it (and control via voice, eg lights) and switching songs when not using a phone.",English,products,products,1.0
Megablast01_2,Megablast01,2,50,0.302142857143,"This speaker does come with Amazon Alexa which I did not think that I would use but it has come in very useful as I can connect smart home products to it (and control via voice, eg lights) and switching songs when not using a phone.",English,voice,voice,1.0
Megablast01_2,Megablast01,2,50,0.302142857143,"This speaker does come with Amazon Alexa which I did not think that I would use but it has come in very useful as I can connect smart home products to it (and control via voice, eg lights) and switching songs when not using a phone.",English,lights,lights,1.0
Megablast01_2,Megablast01,2,50,0.302142857143,"This speaker does come with Amazon Alexa which I did not think that I would use but it has come in very useful as I can connect smart home products to it (and control via voice, eg lights) and switching songs when not using a phone.",English,songs,songs,1.0
Megablast01_2,Megablast01,2,50,0.302142857143,"This speaker does come with Amazon Alexa which I did not think that I would use but it has come in very useful as I can connect smart home products to it (and control via voice, eg lights) and switching songs when not using a phone.",English,phone,phone,1.0
Megablast01_3,Megablast01,3,27,0.0,"However, at launch it only supports a couple of services including Amazon music, Spotify is not yet included but should be in the future.",English,launch,launch,1.0
Megablast01_3,Megablast01,3,27,0.0,"However, at launch it only supports a couple of services including Amazon music, Spotify is not yet included but should be in the future.",English,couple,couple,1.0
Megablast01_3,Megablast01,3,27,0.0,"However, at launch it only supports a couple of services including Amazon music, Spotify is not yet included but should be in the future.",English,services,services,1.0
Megablast01_3,Megablast01,3,27,0.0,"However, at launch it only supports a couple of services including Amazon music, Spotify is not yet included but should be in the future.",English,amazon,amazon,1.0
Megablast01_3,Megablast01,3,27,0.0,"However, at launch it only supports a couple of services including Amazon music, Spotify is not yet included but should be in the future.",English,music,music,1.0
Megablast01_3,Megablast01,3,27,0.0,"However, at launch it only supports a couple of services including Amazon music, Spotify is not yet included but should be in the future.",English,spotify,spotify,1.0
Megablast01_3,Megablast01,3,27,0.0,"However, at launch it only supports a couple of services including Amazon music, Spotify is not yet included but should be in the future.",English,future,future,1.0
Megablast01_4,Megablast01,4,48,-0.0666666666667,"One of the most annoying bugs that I have so far found is that when it is fully charged but plugged in, sometimes it will go into a boot loop where it will switch off, switch on and connect to devices before switching off again.",English,bugs,bugs,1.0
Megablast01_4,Megablast01,4,48,-0.0666666666667,"One of the most annoying bugs that I have so far found is that when it is fully charged but plugged in, sometimes it will go into a boot loop where it will switch off, switch on and connect to devices before switching off again.",English,sometimes,sometimes,1.0
Megablast01_4,Megablast01,4,48,-0.0666666666667,"One of the most annoying bugs that I have so far found is that when it is fully charged but plugged in, sometimes it will go into a boot loop where it will switch off, switch on and connect to devices before switching off again.",English,boot,boot,1.0
Megablast01_4,Megablast01,4,48,-0.0666666666667,"One of the most annoying bugs that I have so far found is that when it is fully charged but plugged in, sometimes it will go into a boot loop where it will switch off, switch on and connect to devices before switching off again.",English,loop,loop,1.0
Megablast01_4,Megablast01,4,48,-0.0666666666667,"One of the most annoying bugs that I have so far found is that when it is fully charged but plugged in, sometimes it will go into a boot loop where it will switch off, switch on and connect to devices before switching off again.",English,switch,switch,1.0
Megablast01_4,Megablast01,4,48,-0.0666666666667,"One of the most annoying bugs that I have so far found is that when it is fully charged but plugged in, sometimes it will go into a boot loop where it will switch off, switch on and connect to devices before switching off again.",English,devices,devices,1.0
Megablast01_5,Megablast01,5,27,-0.8,"Another annoying thing I have found is that if you are playing music through Bluetooth and use Alexa for something, it will disconnect your phone.",English,thing,thing,1.0
Megablast01_5,Megablast01,5,27,-0.8,"Another annoying thing I have found is that if you are playing music through Bluetooth and use Alexa for something, it will disconnect your phone.",English,music,music,1.0
Megablast01_5,Megablast01,5,27,-0.8,"Another annoying thing I have found is that if you are playing music through Bluetooth and use Alexa for something, it will disconnect your phone.",English,bluetooth,bluetooth,1.0
Megablast01_5,Megablast01,5,27,-0.8,"Another annoying thing I have found is that if you are playing music through Bluetooth and use Alexa for something, it will disconnect your phone.",English,alexa,alexa,1.0
Megablast01_5,Megablast01,5,27,-0.8,"Another annoying thing I have found is that if you are playing music through Bluetooth and use Alexa for something, it will disconnect your phone.",English,something,something,1.0
Megablast01_5,Megablast01,5,27,-0.8,"Another annoying thing I have found is that if you are playing music through Bluetooth and use Alexa for something, it will disconnect your phone.",English,phone,phone,1.0
Megablast01_6,Megablast01,6,25,0.25,"Overall, I would recommend this speaker but I would suggest waiting until the software has been updated unless you are okay with bugs.",English,speaker,speaker,1.0
Megablast01_6,Megablast01,6,25,0.25,"Overall, I would recommend this speaker but I would suggest waiting until the software has been updated unless you are okay with bugs.",English,software,software,1.0
Megablast01_6,Megablast01,6,25,0.25,"Overall, I would recommend this speaker but I would suggest waiting until the software has been updated unless you are okay with bugs.",English,bugs,bugs,1.0
Megablast02_0,Megablast02,0,10,0.0,Alexa does not work unless you yell at it.,English,alexa,alexa,1.0
Megablast02_1,Megablast02,1,9,-0.8,Turns off when the base does not connect.,English,turns,turns,1.0
Megablast02_1,Megablast02,1,9,-0.8,Turns off when the base does not connect.,English,base,base,1.0
Megablast03_0,Megablast03,0,19,0.0,I have had this only a couple of days; I am still learning its capabilities and quirks.,English,couple,couple,1.0
Megablast03_0,Megablast03,0,19,0.0,I have had this only a couple of days; I am still learning its capabilities and quirks.,English,days,days,1.0
Megablast03_0,Megablast03,0,19,0.0,I have had this only a couple of days; I am still learning its capabilities and quirks.,English,capabilities,capabilities,1.0
Megablast03_0,Megablast03,0,19,0.0,I have had this only a couple of days; I am still learning its capabilities and quirks.,English,quirks,quirks,1.0
Megablast03_1,Megablast03,1,39,0.0,"As the MEGABLAST was supposed to be back ordered for a couple of weeks, and I needed a portable speaker for a specific event I bought a BLAST last week and had used it for several days.",English,megablast,megablast,1.0
Megablast03_1,Megablast03,1,39,0.0,"As the MEGABLAST was supposed to be back ordered for a couple of weeks, and I needed a portable speaker for a specific event I bought a BLAST last week and had used it for several days.",English,couple,couple,1.0
Megablast03_1,Megablast03,1,39,0.0,"As the MEGABLAST was supposed to be back ordered for a couple of weeks, and I needed a portable speaker for a specific event I bought a BLAST last week and had used it for several days.",English,weeks,weeks,1.0
Megablast03_1,Megablast03,1,39,0.0,"As the MEGABLAST was supposed to be back ordered for a couple of weeks, and I needed a portable speaker for a specific event I bought a BLAST last week and had used it for several days.",English,speaker,speaker,1.0
Megablast03_1,Megablast03,1,39,0.0,"As the MEGABLAST was supposed to be back ordered for a couple of weeks, and I needed a portable speaker for a specific event I bought a BLAST last week and had used it for several days.",English,event,event,1.0
Megablast03_1,Megablast03,1,39,0.0,"As the MEGABLAST was supposed to be back ordered for a couple of weeks, and I needed a portable speaker for a specific event I bought a BLAST last week and had used it for several days.",English,blast,blast,1.0
Megablast03_1,Megablast03,1,39,0.0,"As the MEGABLAST was supposed to be back ordered for a couple of weeks, and I needed a portable speaker for a specific event I bought a BLAST last week and had used it for several days.",English,week,week,1.0
Megablast03_1,Megablast03,1,39,0.0,"As the MEGABLAST was supposed to be back ordered for a couple of weeks, and I needed a portable speaker for a specific event I bought a BLAST last week and had used it for several days.",English,days,days,1.0
Megablast03_2,Megablast03,2,14,0.371428571429,The MEGABLAST certainly has better sound quality and battery life than the BLAST.,English,megablast,megablast,1.0
Megablast03_2,Megablast03,2,14,0.371428571429,The MEGABLAST certainly has better sound quality and battery life than the BLAST.,English,quality,quality,1.0
Megablast03_2,Megablast03,2,14,0.371428571429,The MEGABLAST certainly has better sound quality and battery life than the BLAST.,English,battery,battery,1.0
Megablast03_2,Megablast03,2,14,0.371428571429,The MEGABLAST certainly has better sound quality and battery life than the BLAST.,English,life,life,1.0
Megablast03_2,Megablast03,2,14,0.371428571429,The MEGABLAST certainly has better sound quality and battery life than the BLAST.,English,blast,blast,1.0
Megablast03_3,Megablast03,3,21,0.286666666667,They are easy to connect to most sources and I have enjoyed ALEXA for simple commands such as volume control.,English,sources,sources,1.0
Megablast03_3,Megablast03,3,21,0.286666666667,They are easy to connect to most sources and I have enjoyed ALEXA for simple commands such as volume control.,English,alexa,alexa,1.0
Megablast03_3,Megablast03,3,21,0.286666666667,They are easy to connect to most sources and I have enjoyed ALEXA for simple commands such as volume control.,English,commands,commands,1.0
Megablast03_3,Megablast03,3,21,0.286666666667,They are easy to connect to most sources and I have enjoyed ALEXA for simple commands such as volume control.,English,volume,volume,1.0
Megablast03_3,Megablast03,3,21,0.286666666667,They are easy to connect to most sources and I have enjoyed ALEXA for simple commands such as volume control.,English,control,control,1.0
Megablast03_4,Megablast03,4,16,0.391666666667,The bluetooth range is greater than I have ever experienced with other brands of speakers.,English,bluetooth,bluetooth,1.0
Megablast03_4,Megablast03,4,16,0.391666666667,The bluetooth range is greater than I have ever experienced with other brands of speakers.,English,range,range,1.0
Megablast03_4,Megablast03,4,16,0.391666666667,The bluetooth range is greater than I have ever experienced with other brands of speakers.,English,brands,brands,1.0
Megablast03_4,Megablast03,4,16,0.391666666667,The bluetooth range is greater than I have ever experienced with other brands of speakers.,English,speakers,speakers,1.0
Megablast03_5,Megablast03,5,34,0.0,"I have used the speakers with iPhones, iPods, iPads, and a LG OLED television
.......however........
it will not connect properly to my iMac or MACmini.",English,speakers,speakers,1.0
Megablast03_5,Megablast03,5,34,0.0,"I have used the speakers with iPhones, iPods, iPads, and a LG OLED television
.......however........
it will not connect properly to my iMac or MACmini.",English,iphones,iphones,1.0
Megablast03_5,Megablast03,5,34,0.0,"I have used the speakers with iPhones, iPods, iPads, and a LG OLED television
.......however........
it will not connect properly to my iMac or MACmini.",English,ipods,ipods,1.0
Megablast03_5,Megablast03,5,34,0.0,"I have used the speakers with iPhones, iPods, iPads, and a LG OLED television
.......however........
it will not connect properly to my iMac or MACmini.",English,ipads,ipads,1.0
Megablast03_5,Megablast03,5,34,0.0,"I have used the speakers with iPhones, iPods, iPads, and a LG OLED television
.......however........
it will not connect properly to my iMac or MACmini.",English,oled,oled,1.0
Megablast03_5,Megablast03,5,34,0.0,"I have used the speakers with iPhones, iPods, iPads, and a LG OLED television
.......however........
it will not connect properly to my iMac or MACmini.",English,television,television,1.0
Megablast03_5,Megablast03,5,34,0.0,"I have used the speakers with iPhones, iPods, iPads, and a LG OLED television
.......however........
it will not connect properly to my iMac or MACmini.",English,imac,imac,1.0
Megablast03_5,Megablast03,5,34,0.0,"I have used the speakers with iPhones, iPods, iPads, and a LG OLED television
.......however........
it will not connect properly to my iMac or MACmini.",English,macmini,macmini,1.0
Megablast03_6,Megablast03,6,11,-0.2,They will connect for a few seconds and then disconnect.,English,seconds,seconds,1.0
Megablast03_7,Megablast03,7,7,-0.2,No sound ever came from them.,English,sound,sound,1.0
Megablast03_8,Megablast03,8,21,-0.125,I contacted UE Support and they were not aware of this problem but will report it to the software designers.,English,support,support,1.0
Megablast03_8,Megablast03,8,21,-0.125,I contacted UE Support and they were not aware of this problem but will report it to the software designers.,English,problem,problem,1.0
Megablast03_8,Megablast03,8,21,-0.125,I contacted UE Support and they were not aware of this problem but will report it to the software designers.,English,software,software,1.0
Megablast03_8,Megablast03,8,21,-0.125,I contacted UE Support and they were not aware of this problem but will report it to the software designers.,English,designers,designers,1.0
Megablast03_9,Megablast03,9,35,0.25,"It also appears that they did not include many features that were on the BOOM and MEGABOOM such as ""Block Party"", ""Multi Host"", and ""Speaker Phone"".",English,features,features,1.0
Megablast03_9,Megablast03,9,35,0.25,"It also appears that they did not include many features that were on the BOOM and MEGABOOM such as ""Block Party"", ""Multi Host"", and ""Speaker Phone"".",English,boom,boom,1.0
Megablast03_9,Megablast03,9,35,0.25,"It also appears that they did not include many features that were on the BOOM and MEGABOOM such as ""Block Party"", ""Multi Host"", and ""Speaker Phone"".",English,megaboom,megaboom,1.0
Megablast03_9,Megablast03,9,35,0.25,"It also appears that they did not include many features that were on the BOOM and MEGABOOM such as ""Block Party"", ""Multi Host"", and ""Speaker Phone"".",English,block,block,1.0
Megablast03_9,Megablast03,9,35,0.25,"It also appears that they did not include many features that were on the BOOM and MEGABOOM such as ""Block Party"", ""Multi Host"", and ""Speaker Phone"".",English,party,party,1.0
Megablast03_9,Megablast03,9,35,0.25,"It also appears that they did not include many features that were on the BOOM and MEGABOOM such as ""Block Party"", ""Multi Host"", and ""Speaker Phone"".",English,multi,multi,1.0
Megablast03_9,Megablast03,9,35,0.25,"It also appears that they did not include many features that were on the BOOM and MEGABOOM such as ""Block Party"", ""Multi Host"", and ""Speaker Phone"".",English,host,host,1.0
Megablast03_9,Megablast03,9,35,0.25,"It also appears that they did not include many features that were on the BOOM and MEGABOOM such as ""Block Party"", ""Multi Host"", and ""Speaker Phone"".",English,speaker,speaker,1.0
Megablast03_9,Megablast03,9,35,0.25,"It also appears that they did not include many features that were on the BOOM and MEGABOOM such as ""Block Party"", ""Multi Host"", and ""Speaker Phone"".",English,phone,phone,1.0
Megablast03_10,Megablast03,10,14,-0.1,I have given the MEGABLAST only 3 stars because of these missing features.,English,megablast,megablast,1.0
Megablast03_10,Megablast03,10,14,-0.1,I have given the MEGABLAST only 3 stars because of these missing features.,English,stars,stars,1.0
Megablast03_10,Megablast03,10,14,-0.1,I have given the MEGABLAST only 3 stars because of these missing features.,English,features,features,1.0
Megablast03_11,Megablast03,11,12,0.0,I am hoping that UE will add them in future updates.,English,updates,updates,1.0
Megablast03_12,Megablast03,12,35,0.7,"I am returning the BLAST because of the lack of ""Block Party""

In summary, I recommend the MEGABLAST because of its excellent sound, range of bluetooth, and battery life.",English,blast,blast,1.0
Megablast03_12,Megablast03,12,35,0.7,"I am returning the BLAST because of the lack of ""Block Party""

In summary, I recommend the MEGABLAST because of its excellent sound, range of bluetooth, and battery life.",English,lack,lack,1.0
Megablast03_12,Megablast03,12,35,0.7,"I am returning the BLAST because of the lack of ""Block Party""

In summary, I recommend the MEGABLAST because of its excellent sound, range of bluetooth, and battery life.",English,block,block,1.0
Megablast03_12,Megablast03,12,35,0.7,"I am returning the BLAST because of the lack of ""Block Party""

In summary, I recommend the MEGABLAST because of its excellent sound, range of bluetooth, and battery life.",English,party,party,1.0
Megablast03_12,Megablast03,12,35,0.7,"I am returning the BLAST because of the lack of ""Block Party""

In summary, I recommend the MEGABLAST because of its excellent sound, range of bluetooth, and battery life.",English,megablast,megablast,1.0
Megablast03_12,Megablast03,12,35,0.7,"I am returning the BLAST because of the lack of ""Block Party""

In summary, I recommend the MEGABLAST because of its excellent sound, range of bluetooth, and battery life.",English,sound,sound,1.0
Megablast03_12,Megablast03,12,35,0.7,"I am returning the BLAST because of the lack of ""Block Party""

In summary, I recommend the MEGABLAST because of its excellent sound, range of bluetooth, and battery life.",English,range,range,1.0
Megablast03_12,Megablast03,12,35,0.7,"I am returning the BLAST because of the lack of ""Block Party""

In summary, I recommend the MEGABLAST because of its excellent sound, range of bluetooth, and battery life.",English,bluetooth,bluetooth,1.0
Megablast03_12,Megablast03,12,35,0.7,"I am returning the BLAST because of the lack of ""Block Party""

In summary, I recommend the MEGABLAST because of its excellent sound, range of bluetooth, and battery life.",English,battery,battery,1.0
Megablast03_12,Megablast03,12,35,0.7,"I am returning the BLAST because of the lack of ""Block Party""

In summary, I recommend the MEGABLAST because of its excellent sound, range of bluetooth, and battery life.",English,life,life,1.0
Megablast03_13,Megablast03,13,18,0.166666666667,I would consider keeping the BLAST only because it is smaller and therefore more convenient to carry around,English,blast,blast,1.0
Megablast04_0,Megablast04,0,9,0.0,Buy the UE MEGABOOM instead of this MEGABLAST.,English,megaboom,megaboom,1.0
Megablast04_0,Megablast04,0,9,0.0,Buy the UE MEGABOOM instead of this MEGABLAST.,English,megablast,megablast,1.0
Megablast04_1,Megablast04,1,32,0.0928571428571,This takes one single step forward by adding Amazon Alexa (which is still not as fully capable as a normal Amazon Echo) and about three to four steps backwards.,English,step,step,1.0
Megablast04_1,Megablast04,1,32,0.0928571428571,This takes one single step forward by adding Amazon Alexa (which is still not as fully capable as a normal Amazon Echo) and about three to four steps backwards.,English,amazon,amazon,1.0
Megablast04_1,Megablast04,1,32,0.0928571428571,This takes one single step forward by adding Amazon Alexa (which is still not as fully capable as a normal Amazon Echo) and about three to four steps backwards.,English,alexa,alexa,1.0
Megablast04_1,Megablast04,1,32,0.0928571428571,This takes one single step forward by adding Amazon Alexa (which is still not as fully capable as a normal Amazon Echo) and about three to four steps backwards.,English,amazon,amazon,1.0
Megablast04_1,Megablast04,1,32,0.0928571428571,This takes one single step forward by adding Amazon Alexa (which is still not as fully capable as a normal Amazon Echo) and about three to four steps backwards.,English,echo,echo,1.0
Megablast04_1,Megablast04,1,32,0.0928571428571,This takes one single step forward by adding Amazon Alexa (which is still not as fully capable as a normal Amazon Echo) and about three to four steps backwards.,English,steps,steps,1.0
Megablast04_1,Megablast04,1,32,0.0928571428571,This takes one single step forward by adding Amazon Alexa (which is still not as fully capable as a normal Amazon Echo) and about three to four steps backwards.,English,backwards,backwards,1.0
Megablast04_2,Megablast04,2,9,0.3,This gets loud and it sounds just ok.,English,,,
Megablast04_3,Megablast04,3,8,-0.220833333333,There is hardly any bass in it.,English,bass,bass,1.0
Megablast04_4,Megablast04,4,10,0.175,The MEGABOOM on the other hand has great bass.,English,megaboom,megaboom,1.0
Megablast04_4,Megablast04,4,10,0.175,The MEGABOOM on the other hand has great bass.,English,hand,hand,1.0
Megablast04_4,Megablast04,4,10,0.175,The MEGABOOM on the other hand has great bass.,English,bass,bass,1.0
Megablast04_5,Megablast04,5,14,0.0,The companion app has basically removed all the features/options that the MEGABOOM has.,English,companion,companion,1.0
Megablast04_5,Megablast04,5,14,0.0,The companion app has basically removed all the features/options that the MEGABOOM has.,English,app,app,1.0
Megablast04_5,Megablast04,5,14,0.0,The companion app has basically removed all the features/options that the MEGABOOM has.,English,features,features,1.0
Megablast04_5,Megablast04,5,14,0.0,The companion app has basically removed all the features/options that the MEGABOOM has.,English,options,options,1.0
Megablast04_5,Megablast04,5,14,0.0,The companion app has basically removed all the features/options that the MEGABOOM has.,English,megaboom,megaboom,1.0
Megablast04_6,Megablast04,6,10,0.0,"No equalizer, no PartyUp, no notification controls.",English,equalizer,equalizer,1.0
Megablast04_6,Megablast04,6,10,0.0,"No equalizer, no PartyUp, no notification controls.",English,partyup,partyup,1.0
Megablast04_6,Megablast04,6,10,0.0,"No equalizer, no PartyUp, no notification controls.",English,notification,notification,1.0
Megablast04_6,Megablast04,6,10,0.0,"No equalizer, no PartyUp, no notification controls.",English,controls,controls,1.0
Megablast04_7,Megablast04,7,10,0.3,There is no way this is worth $300.,English,way,way,1.0
Megablast04_8,Megablast04,8,24,0.466666666667,I paid $300 for the MEGABOOM about two years ago and it's still going strong and sounds much better than this.,English,megaboom,megaboom,1.0
Megablast04_8,Megablast04,8,24,0.466666666667,I paid $300 for the MEGABOOM about two years ago and it's still going strong and sounds much better than this.,English,years,years,1.0
Megablast04_9,Megablast04,9,29,0.0,"I purchased this specifically for the PartyUp feature so I can stream music through it, my MEGABOOM, and my BOOM 2 all at the same time.",English,partyup,partyup,1.0
Megablast04_9,Megablast04,9,29,0.0,"I purchased this specifically for the PartyUp feature so I can stream music through it, my MEGABOOM, and my BOOM 2 all at the same time.",English,feature,feature,1.0
Megablast04_9,Megablast04,9,29,0.0,"I purchased this specifically for the PartyUp feature so I can stream music through it, my MEGABOOM, and my BOOM 2 all at the same time.",English,music,music,1.0
Megablast04_9,Megablast04,9,29,0.0,"I purchased this specifically for the PartyUp feature so I can stream music through it, my MEGABOOM, and my BOOM 2 all at the same time.",English,megaboom,megaboom,1.0
Megablast04_9,Megablast04,9,29,0.0,"I purchased this specifically for the PartyUp feature so I can stream music through it, my MEGABOOM, and my BOOM 2 all at the same time.",English,boom,boom,1.0
Megablast04_9,Megablast04,9,29,0.0,"I purchased this specifically for the PartyUp feature so I can stream music through it, my MEGABOOM, and my BOOM 2 all at the same time.",English,time,time,1.0
Megablast04_10,Megablast04,10,3,0.0,No dice.,English,dice,dice,1.0
Megablast04_11,Megablast04,11,19,0.2,"There's absolutely no reason for this feature, and the many others, to be taken away.",English,reason,reason,1.0
Megablast04_11,Megablast04,11,19,0.2,"There's absolutely no reason for this feature, and the many others, to be taken away.",English,feature,feature,1.0
Megablast04_11,Megablast04,11,19,0.2,"There's absolutely no reason for this feature, and the many others, to be taken away.",English,others,others,1.0
Megablast04_12,Megablast04,12,16,0.142857142857,The MEGABOOM is on sale right now for only $230 on UE's website!,English,megaboom,megaboom,1.0
Megablast04_12,Megablast04,12,16,0.142857142857,The MEGABOOM is on sale right now for only $230 on UE's website!,English,sale,sale,1.0
Megablast04_12,Megablast04,12,16,0.142857142857,The MEGABOOM is on sale right now for only $230 on UE's website!,English,right,right,1.0
Megablast04_12,Megablast04,12,16,0.142857142857,The MEGABOOM is on sale right now for only $230 on UE's website!,English,website,website,1.0
Megablast04_13,Megablast04,13,12,0.0,I'm returning this and buying another MEGABOOM to replace it.,English,megaboom,megaboom,1.0
Megablast04_14,Megablast04,14,10,0.2,UE has really dropped the ball on this device.,English,ball,ball,1.0
Megablast04_14,Megablast04,14,10,0.2,UE has really dropped the ball on this device.,English,device,device,1.0
