textsentence_id,text_id,sentence_id,word_count,sentiment,sentence,language
Blast04_7,Blast04,7,20,-0.1,"It's a momentary drop--about a 2-3 second pause, but it's sure an annoying one.",English
Blast04_8,Blast04,8,39,0.146428571429,"If things change I'll update, but if this stays an issue I'll certainly not be using this even though I like the Alexa aspect

Sound: I'd put this somewhere between Pro and Con.",English
Blast04_9,Blast04,9,15,0.040625,"It's not bad sound at all, but it's a little thin.",English
Blast04_10,Blast04,10,19,0.21,I also have a Jam Heavy Metal and the sound on that is definitely richer and more full.,English
Blast04_11,Blast04,11,11,0.0,"It's not a chasm, but it is noticeable.",English
Blast04_12,Blast04,12,36,0.175,"I have a few others that I'd say the Blast is comparable to, so again, it isn't like this one is bad, just not the best of what I own.",English
Blast04_13,Blast04,13,43,0.166666666667,"There's a lot to like about this, and even despite the sound, I'd be tempted to use this over my Jam just for the Alexa, but the wireless is definitely an issue if that doesn't clear up",English
Blast05_0,Blast05,0,9,0.0,I have an echo dot and now this.,English
Blast05_1,Blast05,1,36,0.175,"I need to figure out how to name them different things because they both answer when I talk to them, meaning though this is a speaker, it's also a full on Alexa.",English
Blast05_2,Blast05,2,6,0.283333333333,The sound quality is decent.,English
Blast05_3,Blast05,3,8,0.183333333333,"Good, above average for a peripheral.",English
Blast05_4,Blast05,4,8,0.4,It is very portable which is nice.,English
Blast05_5,Blast05,5,24,0.0,"It's not ""always on"" like Alexa, however, it has to be powered on after a period of inactivity.",English
Blast05_6,Blast05,6,18,1.0,The best thing about this from a portable speaker connoisseur (my son) is the VOLUME!,English
Blast05_7,Blast05,7,16,0.25,You can crank this thing up really loud and the sound doesn't get distorted.,English
Blast05_8,Blast05,8,25,-0.125,Where I get a bit tripped up is the price - I'm just not sure the quality is equal to the price point.,English
Blast05_9,Blast05,9,20,0.183333333333,"As an average user, I don't see how this is that much superior to a regular Echo.",English
Blast06_0,Blast06,0,13,-0.166666666667,So it took me less than 5 minutes to set this up.,English
Blast06_1,Blast06,1,16,0.25,Be sure to load the ultimate ears app on your phone to allow Alexa activation.,English
Blast06_2,Blast06,2,16,0.109523809524,The sound is solid and robust as any single portable speaker I have ever had.,English
Blast06_3,Blast06,3,4,0.175,A healthy bass.,English
Blast06_4,Blast06,4,6,1.0,The Alexa feature works perfectly.,English
Blast06_5,Blast06,5,8,0.0,The battery seems to last as advertised.,English
Blast06_6,Blast06,6,14,0.15,The device is attractive and heavy enough to be solid without being ungainly.,English
Blast07_0,Blast07,0,5,1.0,This thing is great!,English
Blast07_1,Blast07,1,27,0.0,We hooked it up in a matter of minutes via Bluetooth/wifi and had no issues pairing it with a Samsung phone and controlling it via Alexa.,English
Blast07_2,Blast07,2,30,0.329761904762,The big buttons on the side are a nice feature making it easy to control the volume manually and not fumble around looking for the right button to push.,English
Blast07_3,Blast07,3,23,0.6,"We've been getting lots of use out of it, so, it makes for a nice addition to the house.",English
Blast07_4,Blast07,4,4,1.0,Sounds great too!,English
Blast08_0,Blast08,0,27,0.283333333333,"Love it so far, it was easy to set up and does all that Alexa does so far except make phone calls and send messages.",English
Blast08_1,Blast08,1,20,0.0,"It DOES hook up to my sirious XM account through Alexa, as one reviewer said it does not.",English
Blast08_2,Blast08,2,21,0.0,We just had to connect our Account through the Alexa App and now it is all set with sirious xm.,English
Blast08_3,Blast08,3,7,0.0,Will update review if anything changes.,English
Blast09_0,Blast09,0,10,0.658333333333,"Easy setup, great sound, perfect portable speaker.",English
Blast09_1,Blast09,1,6,0.0,So why only 4 stars?,English
Blast09_2,Blast09,2,8,0.0,I have added pictures to show why.,English
Blast09_3,Blast09,3,17,-0.35,It's design is not good at all for leaving sit out and remaining plugged in.,English
Blast09_4,Blast09,4,12,-0.8,The design is actually really stupid when it comes to that.,English
Blast09_5,Blast09,5,20,0.0,"I almost gave 3 stars for the overall design, but the name of the device does include portable.",English
Blast09_6,Blast09,6,34,0.0,"I was hoping to leave this plugged in in the Kitchen for my wife to use until we take it outside, but I don't think that is going to be happening.",English
Blast09_7,Blast09,7,8,0.0,I think I just lost my dot.,English
Blast10_0,Blast10,0,18,0.0,I used to use the UE Boom all the time and got this one as a gift.,English
Blast10_1,Blast10,1,4,0.5,I love it.,English
Blast10_2,Blast10,2,27,0.5,"I use Alexa way more than I thought I would - turn music up/down, set a timer, adding to my Amazon cart, etc.",English
Blast10_3,Blast10,3,4,0.0,Makes life easier.,English
Blast10_4,Blast10,4,4,0.625,I LOVE THIS!,English
Blast11_0,Blast11,0,18,0.0,Beware: I have been using a Amazon Echo Dot for over a year...5 stars.,English
Blast11_1,Blast11,1,20,0.0,"I bought the Blast because of its portability with the built-in battery, plus it has Wi-Fi and Bluetooth.",English
Blast11_2,Blast11,2,13,-0.5,The Blast's Wi-Fi receiver is lousy compared to the Amazon Dot.,English
Blast11_3,Blast11,3,21,-0.0416666666667,Sitting next to each other the Dot does not drop the signal...the Blast is regularly dropping the signal.,English
Blast11_4,Blast11,4,16,0.0,"Using the Dot, from across the room I can tell Alexa what to do.",English
Blast11_5,Blast11,5,18,0.0,"With the Blast you have to scream, or stand over it to give Alexa the commands.",English
Blast11_6,Blast11,6,18,0.5,"And, many times you have to repeat the command 3 or 4 times before something happens.",English
Blast11_7,Blast11,7,10,-0.325,The Blast's box is very difficult to open.,English
Blast11_8,Blast11,8,13,0.0,I actually had to tear it apart to get to the unit.,English
Blast11_9,Blast11,9,15,0.5,If the box was in better shape I would be returning it to Amazon.,English
Blast11_10,Blast11,10,8,-0.3,So I am forced to keep it.,English
Blast12_0,Blast12,0,8,0.8,"Great sounding speaker, durable and waterproof.",English
Blast12_1,Blast12,1,8,0.416666666667,Lacks some bass but mids/highs sound excellent.,English
Blast13_0,Blast13,0,3,0.8,Great speaker.,English
Blast13_1,Blast13,1,4,0.45,Love the sound.,English
Blast14_0,Blast14,0,15,0.0,"Ordered because this was the only battery-powered WiFi-enabled, bluetooth speakers I could find.",English
Blast14_1,Blast14,1,22,0.4,"A friend has a UE Boom that sounds great, so I assumed this would have similar sound--and WiFi!",English
Blast14_2,Blast14,2,18,0.125,"Unfortunately, while the features are pretty cool, the sound leaves a lot to be desired.",English
Blast14_3,Blast14,3,21,0.2,The speaker sounded very 'tinny' to me and there was no way I could find to change the tone.,English
Blast14_4,Blast14,4,35,0.225,"The same was true whether I used Bluetooth or Alexa (via WiFi), so I'm sure the sound quality was due to the speaker and not the music on my phone.",English
Blast14_5,Blast14,5,15,0.5,Returning this speaker today and keeping an eye out for a better sounding WiFi Speaker,English
Blast15_0,Blast15,0,9,0.2,Portable wireless speaker that blast a big sound.,English
Blast15_1,Blast15,1,9,0.375,Perfect for small get together indoors or out.,English
Blast15_2,Blast15,2,14,0.0,I haven't used the Alexa feature so can't comment on that.,English
Blast15_3,Blast15,3,19,0.154166666667,What I can say is it's easy to set up and use for all the other features.,English
Blast16_0,Blast16,0,3,0.0,DONOT BUY.,English
Blast16_1,Blast16,1,10,0.566666666667,If you are lucky and connect to Amazon great.,English
Blast16_2,Blast16,2,26,-0.1,I just spent 1 hour with UE and everything is connected up Alexa they told me to call Amazon and get it connected to device.,English
Blast16_3,Blast16,3,10,-0.1,Called Amazon and I spent 1 hour with Amazon.,English
Blast16_4,Blast16,4,16,0.0,45 with supervisor explaining that Alexa inside finally he had to go UE Blast website.,English
Blast16_5,Blast16,5,14,0.0,Then still not agreeing so i had him look it up on Amazon.,English
Blast16_6,Blast16,6,7,0.0,Finally agreeing that is in it.,English
Blast16_7,Blast16,7,12,0.0,15 minutes him telling me that he cannot help me.,English
Blast17_0,Blast17,0,44,0.25,"i love my UE booms, and i use the feature double up and party up all of the time, pretty upset that this model doesn't have it and i will not be purchasing another UE product until it is included again",English
Blast18_0,Blast18,0,10,0.0,I don't want to look some Christian zealot.,English
Blast18_1,Blast18,1,15,0.0,No way would I tout a speaker with a big Christian Cross on it!,English
