textsentence_id,text_id,sentence_id,word_count,sentiment,sentence,language
174_0,174,0,15,0.0,"Only two complain, Size for adults, slippery to hold for smaller hands.",English
175_0,175,0,11,0.05,the old one start to have problems after numerous drops.,English
176_0,176,0,18,0.118181818182,the new app interface takes some getting use to but it does improve over the old one.,English
177_0,177,0,6,0.0,works well with 1.5V battery.,English
178_0,178,0,14,0.25,Bought this as a replacement of the same model from many years ago.,English
179_0,179,0,32,0.2,"Some functions do not work, and I really do not have the patience to  go through the setup all over again to make sure that it will work as advertised.",English
180_0,180,0,15,0.0,"It works, but setting up is counter-intuitive and frankly, quite a pain.",English
181_0,181,0,32,0.2,"Some functions do not work, and I really do not have the patience to  go through the setup all over again to make sure that it will work as advertised.",English
182_0,182,0,25,-0.383333333333,Wish there was an alternative but it is impossible to replace a lost remote to my surround amplifier since they are not made anymore.,English
183_0,183,0,32,0.2,"Some functions do not work, and I really do not have the patience to  go through the setup all over again to make sure that it will work as advertised.",English
184_0,184,0,25,-0.383333333333,Wish there was an alternative but it is impossible to replace a lost remote to my surround amplifier since they are not made anymore.,English
185_0,185,0,14,0.0,No codes to search through - just pick your device and it works.,English
186_0,186,0,14,0.0,No codes to search through - just pick your device and it works.,English
187_0,187,0,30,0.291071428571,"Very happy with this remote, I have not spent a lot of time with tweaking it to work with my smart TV but everything except apps menus works.",English
188_0,188,0,30,0.291071428571,"Very happy with this remote, I have not spent a lot of time with tweaking it to work with my smart TV but everything except apps menus works.",English
189_0,189,0,30,0.291071428571,"Very happy with this remote, I have not spent a lot of time with tweaking it to work with my smart TV but everything except apps menus works.",English
190_0,190,0,11,0.1,It also works with my 20 year old sat receiver.,English
191_0,191,0,30,0.291071428571,"Very happy with this remote, I have not spent a lot of time with tweaking it to work with my smart TV but everything except apps menus works.",English
192_0,192,0,30,0.291071428571,"Very happy with this remote, I have not spent a lot of time with tweaking it to work with my smart TV but everything except apps menus works.",English
193_0,193,0,30,0.291071428571,"Very happy with this remote, I have not spent a lot of time with tweaking it to work with my smart TV but everything except apps menus works.",English
194_0,194,0,11,0.1,It also works with my 20 year old sat receiver.,English
195_0,195,0,26,-0.166666666667,"Works well, had some slight issues involving connecting to the PC (Drivers, Win10), but figured it out in the end.",English
196_0,196,0,26,-0.166666666667,"Works well, had some slight issues involving connecting to the PC (Drivers, Win10), but figured it out in the end.",English
197_0,197,0,26,-0.166666666667,"Works well, had some slight issues involving connecting to the PC (Drivers, Win10), but figured it out in the end.",English
198_0,198,0,26,-0.166666666667,"Works well, had some slight issues involving connecting to the PC (Drivers, Win10), but figured it out in the end.",English
199_0,199,0,26,-0.166666666667,"Works well, had some slight issues involving connecting to the PC (Drivers, Win10), but figured it out in the end.",English
200_0,200,0,17,0.178571428571,Specially this one uses regular AA batteries and does not need to be charged every night!,English
201_0,201,0,17,0.0,I have 4 different harmonies and this one is the easiest one to configure and use.,English
202_0,202,0,17,0.0,I have 4 different harmonies and this one is the easiest one to configure and use.,English
203_0,203,0,8,0.91,A very good harmony for the price.,English
204_0,204,0,17,0.178571428571,Specially this one uses regular AA batteries and does not need to be charged every night!,English
205_0,205,0,8,0.91,A very good harmony for the price.,English
206_0,206,0,17,0.0,I have 4 different harmonies and this one is the easiest one to configure and use.,English
207_0,207,0,19,0.0666666666667,I haven't used it much but the buttons are very tiny and the writing is even smaller.,English
208_0,208,0,20,0.111111111111,I will have to make a larger map of the display so I can quickly use the various functions.,English
209_0,209,0,20,0.111111111111,I will have to make a larger map of the display so I can quickly use the various functions.,English
210_0,210,0,20,0.111111111111,I will have to make a larger map of the display so I can quickly use the various functions.,English
211_0,211,0,19,0.0666666666667,I haven't used it much but the buttons are very tiny and the writing is even smaller.,English
212_0,212,0,12,0.616666666667,Works great for all my devices & really easy to setup.,English
213_0,213,0,32,0.0,"Hooked up to my Samsung 4K TV is the AV access 4K hdmi switcher, Amazon fire TV, PS4, cable box, chrome cast, and a Sony soundbar.",English
214_0,214,0,20,0.0,"For the different activities with the TV, I have the lights coordinated and everything can be voice controlled.",English
215_0,215,0,30,0.232142857143,"You need to do some thinking first about setting up your activities, linking all your smart devices into the Logitech app, and then learning the voice commands.",English
216_0,216,0,37,0.107142857143,"In addition to the harmony, I have 2 amazon echo dot second gens, 1 Samsung smartthings smart hub, 3 philips hue color lights, and an assortment of z-wave wall switches and plugs.",English
217_0,217,0,32,0.0,"Hooked up to my Samsung 4K TV is the AV access 4K hdmi switcher, Amazon fire TV, PS4, cable box, chrome cast, and a Sony soundbar.",English
218_0,218,0,14,-0.05,This hub controls essentially everything I need to from the app and remote.,English
219_0,219,0,30,0.232142857143,"You need to do some thinking first about setting up your activities, linking all your smart devices into the Logitech app, and then learning the voice commands.",English
220_0,220,0,37,0.107142857143,"In addition to the harmony, I have 2 amazon echo dot second gens, 1 Samsung smartthings smart hub, 3 philips hue color lights, and an assortment of z-wave wall switches and plugs.",English
221_0,221,0,32,0.0,"Hooked up to my Samsung 4K TV is the AV access 4K hdmi switcher, Amazon fire TV, PS4, cable box, chrome cast, and a Sony soundbar.",English
222_0,222,0,32,0.0,"Hooked up to my Samsung 4K TV is the AV access 4K hdmi switcher, Amazon fire TV, PS4, cable box, chrome cast, and a Sony soundbar.",English
223_0,223,0,32,0.0,"Hooked up to my Samsung 4K TV is the AV access 4K hdmi switcher, Amazon fire TV, PS4, cable box, chrome cast, and a Sony soundbar.",English
224_0,224,0,32,0.0,"Hooked up to my Samsung 4K TV is the AV access 4K hdmi switcher, Amazon fire TV, PS4, cable box, chrome cast, and a Sony soundbar.",English
225_0,225,0,37,0.107142857143,"In addition to the harmony, I have 2 amazon echo dot second gens, 1 Samsung smartthings smart hub, 3 philips hue color lights, and an assortment of z-wave wall switches and plugs.",English
226_0,226,0,30,0.232142857143,"You need to do some thinking first about setting up your activities, linking all your smart devices into the Logitech app, and then learning the voice commands.",English
227_0,227,0,16,0.2,It has made using the TV and all my components that much easier through simplification.,English
228_0,228,0,30,0.232142857143,"You need to do some thinking first about setting up your activities, linking all your smart devices into the Logitech app, and then learning the voice commands.",English
229_0,229,0,37,0.107142857143,"In addition to the harmony, I have 2 amazon echo dot second gens, 1 Samsung smartthings smart hub, 3 philips hue color lights, and an assortment of z-wave wall switches and plugs.",English
230_0,230,0,14,0.214285714286,"In the end, basically everything is now smart controlled in my house.",English
231_0,231,0,20,0.0,"For the different activities with the TV, I have the lights coordinated and everything can be voice controlled.",English
233_0,233,0,14,0.214285714286,"In the end, basically everything is now smart controlled in my house.",English
234_0,234,0,14,-0.05,This hub controls essentially everything I need to from the app and remote.,English
235_0,235,0,32,0.0,"Hooked up to my Samsung 4K TV is the AV access 4K hdmi switcher, Amazon fire TV, PS4, cable box, chrome cast, and a Sony soundbar.",English
236_0,236,0,37,0.107142857143,"In addition to the harmony, I have 2 amazon echo dot second gens, 1 Samsung smartthings smart hub, 3 philips hue color lights, and an assortment of z-wave wall switches and plugs.",English
237_0,237,0,32,0.0,"Hooked up to my Samsung 4K TV is the AV access 4K hdmi switcher, Amazon fire TV, PS4, cable box, chrome cast, and a Sony soundbar.",English
240_0,240,0,14,0.214285714286,"In the end, basically everything is now smart controlled in my house.",English
241_0,241,0,37,0.107142857143,"In addition to the harmony, I have 2 amazon echo dot second gens, 1 Samsung smartthings smart hub, 3 philips hue color lights, and an assortment of z-wave wall switches and plugs.",English
242_0,242,0,14,-0.05,This hub controls essentially everything I need to from the app and remote.,English
243_0,243,0,33,-0.0542857142857,"When all is said and done you are left with a single physical remote (replaced 5 remotes for me) and a remote I always have on me, my iPhone.",English
244_0,244,0,20,0.0,"For the different activities with the TV, I have the lights coordinated and everything can be voice controlled.",English
245_0,245,0,37,0.107142857143,"In addition to the harmony, I have 2 amazon echo dot second gens, 1 Samsung smartthings smart hub, 3 philips hue color lights, and an assortment of z-wave wall switches and plugs.",English
246_0,246,0,30,0.232142857143,"You need to do some thinking first about setting up your activities, linking all your smart devices into the Logitech app, and then learning the voice commands.",English
247_0,247,0,37,0.107142857143,"In addition to the harmony, I have 2 amazon echo dot second gens, 1 Samsung smartthings smart hub, 3 philips hue color lights, and an assortment of z-wave wall switches and plugs.",English
248_0,248,0,37,0.107142857143,"In addition to the harmony, I have 2 amazon echo dot second gens, 1 Samsung smartthings smart hub, 3 philips hue color lights, and an assortment of z-wave wall switches and plugs.",English
249_0,249,0,32,0.0,"Hooked up to my Samsung 4K TV is the AV access 4K hdmi switcher, Amazon fire TV, PS4, cable box, chrome cast, and a Sony soundbar.",English
250_0,250,0,33,-0.0542857142857,"When all is said and done you are left with a single physical remote (replaced 5 remotes for me) and a remote I always have on me, my iPhone.",English
251_0,251,0,33,-0.0542857142857,"When all is said and done you are left with a single physical remote (replaced 5 remotes for me) and a remote I always have on me, my iPhone.",English
252_0,252,0,32,0.0,"Hooked up to my Samsung 4K TV is the AV access 4K hdmi switcher, Amazon fire TV, PS4, cable box, chrome cast, and a Sony soundbar.",English
253_0,253,0,37,0.107142857143,"In addition to the harmony, I have 2 amazon echo dot second gens, 1 Samsung smartthings smart hub, 3 philips hue color lights, and an assortment of z-wave wall switches and plugs.",English
254_0,254,0,16,0.2,It has made using the TV and all my components that much easier through simplification.,English
255_0,255,0,37,0.107142857143,"In addition to the harmony, I have 2 amazon echo dot second gens, 1 Samsung smartthings smart hub, 3 philips hue color lights, and an assortment of z-wave wall switches and plugs.",English
256_0,256,0,32,0.0,"Hooked up to my Samsung 4K TV is the AV access 4K hdmi switcher, Amazon fire TV, PS4, cable box, chrome cast, and a Sony soundbar.",English
257_0,257,0,32,0.0,"Hooked up to my Samsung 4K TV is the AV access 4K hdmi switcher, Amazon fire TV, PS4, cable box, chrome cast, and a Sony soundbar.",English
259_0,259,0,32,0.0,"Hooked up to my Samsung 4K TV is the AV access 4K hdmi switcher, Amazon fire TV, PS4, cable box, chrome cast, and a Sony soundbar.",English
260_0,260,0,37,0.107142857143,"In addition to the harmony, I have 2 amazon echo dot second gens, 1 Samsung smartthings smart hub, 3 philips hue color lights, and an assortment of z-wave wall switches and plugs.",English
261_0,261,0,30,0.232142857143,"You need to do some thinking first about setting up your activities, linking all your smart devices into the Logitech app, and then learning the voice commands.",English
262_0,262,0,20,0.0,"For the different activities with the TV, I have the lights coordinated and everything can be voice controlled.",English
263_0,263,0,30,0.232142857143,"You need to do some thinking first about setting up your activities, linking all your smart devices into the Logitech app, and then learning the voice commands.",English
264_0,264,0,37,0.107142857143,"In addition to the harmony, I have 2 amazon echo dot second gens, 1 Samsung smartthings smart hub, 3 philips hue color lights, and an assortment of z-wave wall switches and plugs.",English
266_0,266,0,13,1.0,The control is one of the best on the market I think.,English
267_0,267,0,7,0.53,"Great service, very fast delivery.",English
268_0,268,0,11,0.0,Gets rid of all the remotes sitting on the table.,English
269_0,269,0,7,0.53,"Great service, very fast delivery.",English
270_0,270,0,13,1.0,The control is one of the best on the market I think.,English
271_0,271,0,9,-0.1,We have four units on the one remote.,English
272_0,272,0,11,0.0,Gets rid of all the remotes sitting on the table.,English
273_0,273,0,7,0.53,"Great service, very fast delivery.",English
274_0,274,0,11,0.0,Gets rid of all the remotes sitting on the table.,English
275_0,275,0,9,-0.1,We have four units on the one remote.,English
276_0,276,0,3,0.7,Good price.,English
277_0,277,0,8,0.0,The same applies to back and rewind.,English
278_0,278,0,18,0.1,They could offer an option to get rid of the favourites screen in favour of soft buttons.,English
279_0,279,0,28,0.133333333333,"What I don't like is the ""soft"" keypad and the need for too much swiping sideways to get to some of the soft buttons.",English
280_0,280,0,23,0.0642857142857,Another item I have difficulty with is the press and hold for skip but a single press puts you in fast forward.,English
281_0,281,0,18,0.1,They could offer an option to get rid of the favourites screen in favour of soft buttons.,English
282_0,282,0,18,0.1,They could offer an option to get rid of the favourites screen in favour of soft buttons.,English
283_0,283,0,27,-0.0982142857143,It should have been offered the other way around or maybe with an option to change skip to single press and ffwd as press and hold.,English
284_0,284,0,23,0.0642857142857,Another item I have difficulty with is the press and hold for skip but a single press puts you in fast forward.,English
285_0,285,0,14,0.170833333333,"It's actually pretty good, my previous remote was a Harmony One.",English
286_0,286,0,23,0.0642857142857,Another item I have difficulty with is the press and hold for skip but a single press puts you in fast forward.,English
287_0,287,0,23,0.0642857142857,Another item I have difficulty with is the press and hold for skip but a single press puts you in fast forward.,English
