textsentence_id,text_id,sentence_id,word_count,sentiment,sentence,language
Megablast04_7,Megablast04,7,10,0.3,There is no way this is worth $300.,English
Megablast04_8,Megablast04,8,24,0.466666666667,I paid $300 for the MEGABOOM about two years ago and it's still going strong and sounds much better than this.,English
Megablast04_9,Megablast04,9,29,0.0,"I purchased this specifically for the PartyUp feature so I can stream music through it, my MEGABOOM, and my BOOM 2 all at the same time.",English
Megablast04_10,Megablast04,10,3,0.0,No dice.,English
Megablast04_11,Megablast04,11,19,0.2,"There's absolutely no reason for this feature, and the many others, to be taken away.",English
Megablast04_12,Megablast04,12,16,0.142857142857,The MEGABOOM is on sale right now for only $230 on UE's website!,English
Megablast04_13,Megablast04,13,12,0.0,I'm returning this and buying another MEGABOOM to replace it.,English
Megablast04_14,Megablast04,14,10,0.2,UE has really dropped the ball on this device.,English
Megablast05_0,Megablast05,0,38,0.154166666667,"I just got this device in last week, did a firmware update, worked fine, charged overnight, and the bottom led next to the charging port stayed on and the whole device was unresponsive.",English
Megablast05_1,Megablast05,1,7,0.0,Could not troubleshoot it with Logitech.,English
Megablast05_2,Megablast05,2,12,0.0,"Amazon is sending another one out today, will try again.",English
Megablast05_3,Megablast05,3,27,0.7,"Pros:
Sound quality is truly amazing
Battery life I've heard awesome
Build quality is really great

Cons:
Can't use it as speakerphone.",English
Megablast05_4,Megablast05,4,17,-0.05,Unless you have the $40 overpriced dock it's strange to charge on the bottom.,English
Megablast05_5,Megablast05,5,11,0.0,Have to flip the device on its head while charging.,English
Megablast05_6,Megablast05,6,23,0.0,"No Alexa ring to tell you it is hearing you, just have to trust it hears you and see it respond.",English
Megablast05_7,Megablast05,7,6,0.7,Does fairly well at this.,English
Megablast05_8,Megablast05,8,7,0.0,"No Aux out, why not?",English
Megablast05_9,Megablast05,9,13,1.0,Everyone seems to be saying the Megaboom is best bang for buck.,English
Megablast05_10,Megablast05,10,4,0.0,It probably is.,English
Megablast05_11,Megablast05,11,23,0.375,I'll be using mine at home the most so I like having Alexa built-in but it's a pretty hefty premium.,English
Megablast06_0,Megablast06,0,4,0.5,I love You UE..,English
Megablast06_1,Megablast06,1,22,0.0,"I've had the mini boom, the mobile boom, the boom, the roll, and currently a megaboom.",English
Megablast06_2,Megablast06,2,19,0.0,I park it on the dash of my work truck and it belts out the tunes all day.,English
Megablast06_3,Megablast06,3,29,0.3,"For my needs, I really only need the good battery life and the battery indicator.. and of course the loud, over the engine noise, sound.",English
Megablast06_4,Megablast06,4,32,0.0,So I fired it up in the car only to find out I can't check the battery in the car.. need WiFi..the battery level isn't showing on my iphone.,English
Megablast06_5,Megablast06,5,9,0.0,Can't even set it up without WiFi.,English
Megablast06_6,Megablast06,6,2,-0.4,Frustrating.,English
Megablast06_7,Megablast06,7,11,0.5,"Ok, I'll charge it up with my portable.",English
Megablast06_8,Megablast06,8,16,0.4,"Nope, the cord I use with my megaboom didn't fit on the Megablast.",English
Megablast06_9,Megablast06,9,10,0.0,The area to plug into is a bit smaller.,English
Megablast06_10,Megablast06,10,6,0.0,My car charger did work.,English
Megablast06_11,Megablast06,11,11,0.0666666666667,"Giddee Up.. it is loud, but a different loud.",English
Megablast06_12,Megablast06,12,18,0.2975,More high pitched...Not the deep rich full sound I'm used to with my megaboom.,English
Megablast06_13,Megablast06,13,7,0.2,I really wanted to like this.,English
Megablast06_14,Megablast06,14,20,0.45,The sacrifice is too much.. sound and battery life are the two needs at the top of my list.,English
Megablast06_15,Megablast06,15,13,0.0,The ability to control It with my app is up there too.,English
Megablast06_16,Megablast06,16,3,0.0,I need portability..,English
Megablast06_17,Megablast06,17,6,0.0,I don't need Alexa.,English
Megablast06_18,Megablast06,18,14,0.0,After a side by side test I've decided to return the Megablast.,English
Megablast06_19,Megablast06,19,11,0.0,After 30 minutes of the Megablast I turned it off.,English
Megablast06_20,Megablast06,20,15,0.05,"I'll be waiting for your next WOW Ultimate Ears
Hoping to be wow'd",English
Megablast07_0,Megablast07,0,17,-0.0833333333333,I have previously owned the UE Boom and am a big fan of their bluetooth speakers.,English
Megablast07_1,Megablast07,1,17,0.0,"When I heard about the UE Megablast, I wanted to get my hands on it.",English
Megablast07_2,Megablast07,2,26,0.153571428571,It is MUCH bigger than the Blast (see pic below next to the large jar of peanut butter) and so is the sound.,English
Megablast07_3,Megablast07,3,7,0.1,It really fills the entire room!,English
Megablast07_4,Megablast07,4,26,-0.0833333333333,"Caveat: If you listen to a lot of classical music or jazz, you may find the UE boom slightly too ""bass-y"".",English
Megablast07_5,Megablast07,5,18,0.188888888889,"I occasionally enjoy classical music but mainly listen to country, pop, and R&B.",English
Megablast07_6,Megablast07,6,20,0.120833333333,It features a 360* speaker although I would estimate more like 300* as the black band is pretty wide.,English
Megablast07_7,Megablast07,7,10,0.15,Not a big deal at all but worth noting.,English
Megablast07_8,Megablast07,8,8,0.5,I also LOVE the integrated Alexa feature.,English
Megablast07_9,Megablast07,9,22,0.0,"In fact, the UE has delegated the Echo that was in our kitchen (central location) to the bedroom.",English
Megablast07_10,Megablast07,10,14,-0.03125,"Once you listen to music on the Megablast, the Echo sounds flat!",English
Megablast07_11,Megablast07,11,16,0.0,It is also waterproof although I have no plans of taking it for a swim.,English
Megablast07_12,Megablast07,12,12,0.2,It's too bulky in my opinion to be really portable.,English
Megablast07_13,Megablast07,13,14,0.3625,Perfect for keeping poolside but not suitable as a hand held boom box.,English
Megablast07_14,Megablast07,14,16,0.16,My UE speakers also came with the optional dock and I highly recommend buying it.,English
Megablast07_15,Megablast07,15,17,0.1,Much simpler to simply place on the dock for charging vs fiddling with the USB cable.,English
Megablast07_16,Megablast07,16,15,0.45,The software is great - I had no trouble syncing it with my iPhone.,English
Megablast07_17,Megablast07,17,34,0.1125,"Finally, and this is a minor suggestion/criticism - I wish that it had a band of lights around the top or bottom that lit up when using Alexa - similar to Echo.",English
Megablast07_18,Megablast07,18,25,0.0520833333333,The only part that lights up is a tiny band on top of the speakers which is hard to see from across the room.,English
Megablast07_19,Megablast07,19,8,-0.065,"Again, very minor quibble thus no deduction",English
Megablast08_0,Megablast08,0,9,0.0,This is the ultimate gift for the holidays.,English
Megablast08_1,Megablast08,1,8,0.595,The box looks great -- very colorful.,English
Megablast08_2,Megablast08,2,9,0.0,I believe this unit is well-worth the cost.,English
Megablast08_3,Megablast08,3,12,0.455,It is like having a very cool librarian who plays songs.,English
Megablast08_4,Megablast08,4,15,0.0,This isn't just a music speaker as I thought when I selected it.,English
Megablast08_5,Megablast08,5,7,0.0,"""Alexa"" comes built in.",English
Megablast08_6,Megablast08,6,12,0.65,This additional feature in my opinion is quite powerful and awesome.,English
Megablast08_7,Megablast08,7,23,0.0125,I suppose it is the other way around -- it appears that the voice-command and request fulfillment is not secondary at all.,English
Megablast08_8,Megablast08,8,27,0.358035714286,What I am trying to say is that both the music and the knowledge available from this little unit are pretty great in their own right.,English
Megablast08_9,Megablast08,9,12,0.3,Together they are fun and I can see being quite hooked.,English
Megablast08_10,Megablast08,10,16,0.392857142857,"But I am still going to need the Internet, right?:=).",English
Megablast08_11,Megablast08,11,27,0.0833333333333,"My husband, who is usually quite critical had an cute impish grin when I got this up and running, seeing what it can do.",English
Megablast08_12,Megablast08,12,11,0.266666666667,It was worth a tiny bit more patience and effort.,English
Megablast08_13,Megablast08,13,24,0.0,"And looking back, it doesn't feel as if it was more difficult for me than setting up a pair of earbuds.",English
Megablast08_14,Megablast08,14,14,0.14375,"A bit more complex due to more features, but that is it.",English
Megablast08_15,Megablast08,15,31,0.4,"Once I saw the indicator light telling me it was fully charged, then the app immediately accepted the bluetooth connection, after it had already been connected to Wi-Fi.",English
Megablast08_16,Megablast08,16,12,0.6,Then we heard a happy sound come out of the speaker.,English
Megablast08_17,Megablast08,17,20,0.8,"I didn't even need to go into my settings in my iPhone 5S, which is just great.",English
Megablast08_18,Megablast08,18,29,0.388888888889,"Even though I have an older cell phone, it still works, because my latest operating system is more updated than required for this to be compatible.",English
Megablast08_19,Megablast08,19,50,0.15,"I then requested music to play, and since I am using Amazon Music as my service, I merely needed to tag the words ""Amazon Music"" to the end of the string of verbal commands to request her to play from the great database of music.",English
Megablast08_20,Megablast08,20,43,0.3,"Without that command tagged on to the end, the Logitech Ultimate Ears Megablast Portable Wi-Fi Bluetooth Speaker is programmed to otherwise say when she doesn't know something, and in my case she played something else nice like Elton John.",English
Megablast08_21,Megablast08,21,2,0.6,Nice.,English
Megablast08_22,Megablast08,22,51,0.154166666667,"So since I wanted to play a 40-year-old album which she didn't have access to, ""Alexa"" needed me to mention a music service to draw from, which could have easily been iHeart Music, or any of the other compatible music services that are listed.",English
Megablast08_23,Megablast08,23,19,0.25,And I am seeing that more music services will be made compatible with this unit in the future.,English
Megablast08_24,Megablast08,24,13,0.0,I went with a service that I know doesn't have commercials.,English
Megablast08_25,Megablast08,25,12,0.0,There is documentation that instructs you if you want another service.,English
Megablast08_26,Megablast08,26,36,0.45,"So then it went kind of like this: ""Alexa""..."" (Then the light comes on...) ""Please play Genesis (full album name) on Amazon Music"".",English
Megablast08_27,Megablast08,27,16,-0.0833333333333,A moment later I was listening to my favorites from 40 some odd years ago.,English
Megablast08_28,Megablast08,28,18,0.4,"The ""drumbeat"" sound tells me that the unit is on or if it is off.",English
Megablast08_29,Megablast08,29,21,0.245238095238,"It took a bit of practice asking in the right way for something, but I caught on pretty fast.",English
Megablast08_30,Megablast08,30,13,0.8,I always dance a happy dance when something works out this well.,English
Megablast08_31,Megablast08,31,21,0.5,"I read some more instructions, and took it into my office to play while I was browsing my emails.",English
Megablast08_32,Megablast08,32,29,0.8,"Then it went something like this: I'd ask, ""Alexa, who is the President of the United States, and how did he win?",English
Megablast08_33,Megablast08,33,13,-0.125,""", and other pointed questions as well to test her capacity.",English
Megablast08_34,Megablast08,34,6,0.2,It worked out well really.,English
Megablast08_35,Megablast08,35,26,0.0,"Some questions will get an ""I don't know"" response , or I will be offered something related that happened in the news.",English
Megablast08_36,Megablast08,36,17,0.55,"It is great fun to try to confound a computer, and she is quite gracious.",English
Megablast08_37,Megablast08,37,44,-0.0833333333333,"After I played around like that I asked for my weather, where the United States is located (borders, oceans, other adjacent countries), and other solid questions like, ""What is in the news today?"".",English
Megablast08_38,Megablast08,38,15,0.0,"Also, I can set a timer for whatever length of time I want.",English
Megablast08_39,Megablast08,39,19,0.0,"The responses I got were sometimes from Wikipedia, or Reuters if it was just information I wanted.",English
Megablast08_40,Megablast08,40,11,0.4,It is amazing how much information this unit can access.,English
Megablast08_41,Megablast08,41,3,1.0,Truly awesome.,English
Megablast08_42,Megablast08,42,17,0.25,"Although ""Alexa"" cannot get too opinionated, she is always polite and educational.",English
Megablast08_43,Megablast08,43,11,0.55,This is great fun for an info junkie like me.,English
Megablast08_44,Megablast08,44,16,0.25,It reminded me of when I first learned to surf the Web for educational purposes.,English
Megablast08_45,Megablast08,45,9,0.8,"So, great music and brains as well.",English
Megablast08_46,Megablast08,46,7,0.0,This is waterproof to a degree.,English
Megablast08_47,Megablast08,47,22,0.35,"There is a nice video on this product page showing a pool party, and young people tossing the speaker around.",English
Megablast08_48,Megablast08,48,15,0.1,This item is relatively lightweight so that is not too much of a stretch.,English
Megablast08_49,Megablast08,49,11,-0.025,It is small for a speaker with this much oomph.,English
Megablast08_50,Megablast08,50,23,0.3875,"The bass is wonderful, as well as the treble, playing my favorite ""test music"" at a reasonable level.",English
Megablast08_51,Megablast08,51,16,0.214285714286,There is a certain song I play that tests the quality of a speaker well.,English
Megablast08_52,Megablast08,52,10,0.275,I absolutely cannot play this at full volume.,English
Megablast08_53,Megablast08,53,3,0.0,My neighbors...,English
Megablast08_54,Megablast08,54,10,-0.2,The highest volume is scary loud for me anyway.,English
Megablast08_55,Megablast08,55,19,0.231666666667,"The buttons are highly user-friendly, and highly visible and accessible for someone who cannot see well.",English
Megablast08_56,Megablast08,56,15,0.563333333333,The LED indicators are also very easy for me to see and to understand.,English
Megablast08_57,Megablast08,57,25,0.104761904762,"It doesn't get much simpler than to have a rather large, but unobtrusive plus and minus sign, easy-to-press for the volume.",English
Megablast08_58,Megablast08,58,8,0.1875,The other controls are at the top.,English
Megablast08_59,Megablast08,59,3,0.433333333333,Also easy.,English
Megablast08_60,Megablast08,60,9,-0.291666666667,Powering on and off takes hardly any time.,English
Megablast08_61,Megablast08,61,7,0.6,The charging dock is quite nice.,English
Megablast08_62,Megablast08,62,9,0.0,I didn't know I was getting it.,English
Megablast08_63,Megablast08,63,37,0.05625,"It came in the same box, but packed separately, with its own little pamphlet, and a little ring to screw in so that the power from the charger will connect with the speaker.",English
Megablast08_64,Megablast08,64,12,0.03125,I saved a little part that closes this connection at first.,English
Megablast08_65,Megablast08,65,21,0.0,I can use it while in transit - while I am traveling with it -- I suppose it is protection.,English
Megablast08_66,Megablast08,66,21,0.0,"I recommend getting both these items as a set, since it is also being offered without the charging dock.",English
Megablast08_67,Megablast08,67,27,0.2,"It just makes sense to me to pay a few dollars more, so later if I want it I am not putting out more money.",English
Megablast08_68,Megablast08,68,8,0.0,That is just how my mind works.,English
Megablast08_69,Megablast08,69,5,0.0,You be the judge.,English
Megablast08_70,Megablast08,70,23,0.5,"I did check the button in the app, asking if it is ok that my data goes into a cloud server.",English
Megablast08_71,Megablast08,71,19,0.35,"That is a personal call I made in good conscience, knowing all I know about this matter.",English
Megablast08_72,Megablast08,72,39,0.4,"I am so looking forward to learning more about Alexa, and hearing my favorite music in the background while I am multitasking on my computer, as I am on there way too much as it is.",English
Megablast08_73,Megablast08,73,7,0.566666666667,"Great sound, sophisticated and brainy.",English
Megablast08_74,Megablast08,74,3,0.2,Very noteworthy.,English
Megablast08_75,Megablast08,75,3,0.0,Yes please.,English
Megablast08_76,Megablast08,76,2,0.4,Enjoy.,English
Megablast09_0,Megablast09,0,19,0.575,"This speaker has a phenomenal look and feel, great features like waterproof/life-proof, and amazing sound quality.",English
Megablast09_1,Megablast09,1,29,0.0875,"Also, this thing thing absolutely bumps- It gets so loud that playing anywhere near full volume would mean my neighbors could hear everything I'm listening to.",English
Megablast09_2,Megablast09,2,14,0.425,The fact that this also has Alexa is a sweet cherry on top.,English
Megablast09_3,Megablast09,3,14,0.607142857143,"It works perfectly with my smart lights, timers, weather, etc.",English
Megablast09_4,Megablast09,4,25,0.115,and I've found myself using it it more often than my Echo Dot over the last few days due to the sound quality.,English
Megablast09_5,Megablast09,5,39,0.283333333333,"Not having Spotify is the biggest con for me, but I got 3 months of free Amazon music unlimited within the set-up flow, so I can still play pretty much any song I want to hear.",English
Megablast09_6,Megablast09,6,15,0.0,Can't wait to take this speaker out and about in the spring/summer months.,English
Megablast10_0,Megablast10,0,28,0.225,"I work at a retailer that sells this device, while i can vouch for the quality of the speaker and the amazing bass for the size.",English
Megablast10_1,Megablast10,1,20,0.2,As for the sound for people that want multiple speakers this literally has the boom of a megaboom x2.,English
Megablast10_2,Megablast10,2,22,-0.25,"Now for the upsetting part, of the 5 i have sold 3 of them have come back unable to work.",English
Megablast10_3,Megablast10,3,28,-0.291666666667,"tried the hard reset option to no avail, tried to get ahold of UE aka logitech to get support or help and they offer a warranty.",English
Megablast10_4,Megablast10,4,27,0.0,as a retailer i want a fix otherwise how can isell a product where 1 out of every 2 i sell will probably come back bricked.,English
Megablast12_0,Megablast12,0,8,1.0,I'm really impressed with this product.,English
Megablast12_1,Megablast12,1,30,0.0,"Paired with Amazon Music or another compatible music library, this device delivers high-quality music anywhere in or around your house that's within the range of your network.",English
Megablast12_2,Megablast12,2,17,0.075,"The sound quality is otherworldly, exceeding anything I've witnessed from a speaker this small.",English
Megablast12_3,Megablast12,3,29,0.0657407407407,"The bass absolutely booms, and I love how I can turn it up or down with a simple voice command, especially when running on my treadmill.",English
Megablast12_4,Megablast12,4,26,0.5,"With Alexa's voice-operated control software included, this one device will meet many of your household needs and be the centerpiece of your parties.",English
Megablast12_5,Megablast12,5,34,0.108571428571,"The only negative I've experienced so far is the occasional need to repeat a voice command to Alexa, especially when there is background noise or the music is at high volume.",English
Megablast13_0,Megablast13,0,7,1.0,This is truly a magnificent speaker.,English
Megablast13_1,Megablast13,1,11,0.175,It's extremely powerful with great base and booming sound.,English
Megablast13_2,Megablast13,2,15,0.0,The claim is it's also waterproof although I haven't actually tested that.,English
Megablast13_3,Megablast13,3,13,1.0,Amazon Alexa works perfectly on this device although it has some limitations.,English
Megablast13_4,Megablast13,4,15,0.166666666667,The main one I've found is that it doesn't play Spotify music.,English
Megablast13_5,Megablast13,5,17,0.0,I'm going to assume at some point the software will be updated to support Spotify.,English
Megablast13_6,Megablast13,6,17,0.308333333333,All other uses for Alexa and just in general this speaker are working perfectly for me.,English
Megablast13_7,Megablast13,7,7,0.5,The hardware itself is simply outstanding.,English
Megablast14_0,Megablast14,0,10,0.0,"FYI, I bought mine at BestBuy not Amazon.",English
Megablast14_1,Megablast14,1,13,0.4,I was hesitant on the on the sound part after reading reviews.,English
Megablast14_2,Megablast14,2,7,0.1,So far mine has performed well.,English
Megablast14_3,Megablast14,3,15,0.45,I love watching movies/shows on my iPad and tunneling the sound through the MegaBlast.,English
Megablast14_4,Megablast14,4,6,0.125,and so far NO DELAYS!,English
Megablast14_5,Megablast14,5,10,1.0,Also it is awesome how Alexa is built in.,English
Megablast14_6,Megablast14,6,22,0.6,I got this item because I wander from shower to woods to pick up truck bed napping to sea side catching.,English
Megablast14_7,Megablast14,7,5,0.4,So far So good.,English
Megablast14_8,Megablast14,8,11,0.0,well see how the ruggedness holds up in the snow.,English
Megablast15_0,Megablast15,0,10,0.745058059692,WOW!!!!!!!!!,English
Megablast15_1,Megablast15,1,8,0.8,I OWN THIS and we are HAPPY!,English
Megablast15_2,Megablast15,2,19,0.325,"From the moment you turn it on for that first BOOM sound, you know everything's changed.",English
Megablast15_3,Megablast15,3,21,0.5,"Easiest set up of many devices; just use your phone, get the app, activate Alexa and go.",English
Megablast15_4,Megablast15,4,14,0.1,"Radio stations go through TUNE IN and so far, lots of choices.",English
Megablast15_5,Megablast15,5,10,-0.025,"lots of seroius bass and really, really loud.",English
Megablast15_6,Megablast15,6,20,0.0,"So, we began with, ""Alexa, play Johnny Mathis"" and then jumped to WGN radio.",English
Megablast15_7,Megablast15,7,13,0.2,"Yes, whatever you have will have that big, fat sound.",English
Megablast15_8,Megablast15,8,23,0.05,"Really the only limits in the Ultimate Ears is what you can't think of, so next, to a tv.",English
Megablast15_9,Megablast15,9,23,0.0916666666667,"Black, basic here; they make a bunch of color models that are gorgeous, but for conspicuous stelthing, black.",English
Megablast15_10,Megablast15,10,18,0.5,12 hour charge is accurate; get the (optional or might be bundled) charging pad!,English
Megablast15_11,Megablast15,11,17,0.383333333333,The pad makes it super easy to place and charge but pick up and take with.,English
Megablast15_12,Megablast15,12,6,0.1,Think Bose owns heavy sound?,English
Megablast15_13,Megablast15,13,2,0.0,BULL!,English
Megablast15_14,Megablast15,14,47,0.25,"Megablast has the space advantage, as well as Alexa (have that already on a DOT, so if you've never tried it, do it on a Dot and then get the Megaboom: Alexa is essential for more than you know).",English
Megablast15_15,Megablast15,15,28,0.0,"ITUNES: pair up, open prefs, find the megablast, choose it for output, might have to restart your laptop bu must restart itunes.",English
Megablast15_16,Megablast15,16,3,0.3125,Pretty spiffy!,English
Megablast16_0,Megablast16,0,7,0.0,Bought this to replace my Megaboom.,English
Megablast16_1,Megablast16,1,9,-0.2,Wish I would have waited a few months .,English
Megablast16_2,Megablast16,2,9,0.45,The sound and build is indeed much better .,English
Megablast16_3,Megablast16,3,13,0.1,However the overall experience is very lack lustre which is a shame .,English
Megablast16_4,Megablast16,4,18,0.75,"A lot of what made the Megaboom great, wasn't carried over feature and software wise .",English
Megablast16_5,Megablast16,5,23,0.0952380952381,"Not to say the features won't come with an update, but they definitely hurt the overall user experience right now.",English
Megablast16_6,Megablast16,6,17,0.0,Also the fact that they are charging $39 for a charging dock is just ludacris .,English
Megablast16_7,Megablast16,7,8,0.0,For $300 it should be included .,English
Megablast16_8,Megablast16,8,9,0.0,(I got it included as a promo),English
Megablast17_0,Megablast17,0,31,0.025,"NOTE: I've added a star to my original review, as the Customer Support comment below at least let me connect with bluetooth from my current Fire tablet.",English
Megablast17_1,Megablast17,1,29,0.4,"However, the app still didn't work from the Android phone, and the app available here on Amazon still isn't compatible with any Amazon devices.",English
Megablast17_2,Megablast17,2,27,0.0,"So I can't control the speaker by it's built-in Alexa functionality, although I can now use the Alexa Functionality in my Fire tablet.",English
Megablast17_3,Megablast17,3,18,0.0,"However, that is not as convenient as if I could use the speaker function for that.",English
Megablast17_4,Megablast17,4,16,0.0,"***

You have to connect through a phone or tablet to set the thing up.",English
Megablast17_5,Megablast17,5,7,0.0,"For ios, it needs 10.2+.",English
Megablast17_6,Megablast17,6,12,0.0,"I have an iPhone 4s, which tops out at 9.x.",English
Megablast17_7,Megablast17,7,5,0.0,So that's out.,English
Megablast17_8,Megablast17,8,6,0.0,I have two Fire tablets.,English
Megablast17_9,Megablast17,9,14,0.136363636364,"On of them is the brand new 10"" tablet released this year.",English
Megablast17_10,Megablast17,10,10,0.0,The app shows that neither of them are compatible.,English
Megablast17_11,Megablast17,11,17,0.0,How do you put an app on Amazon that isn't compatible with any Amazon devices?,English
Megablast17_12,Megablast17,12,5,-0.375,That's insanely dumb.,English
Megablast17_13,Megablast17,13,14,0.0,"Finally, as a last resort, I checked my wife's Zenphone.",English
Megablast17_14,Megablast17,14,3,0.0,Andriod 5!,English
Megablast17_15,Megablast17,15,14,0.0,"I go to Google Play, find the app, and install it.",English
Megablast17_16,Megablast17,16,7,0.285714285714,"We're in business, right?",English
Megablast17_17,Megablast17,17,2,-0.5,Wrong.,English
Megablast17_18,Megablast17,18,24,0.0,"Even though the phone's bluetooth sees the speaker and connects to it, the app pretends it doesn't exist at all.",English
Megablast17_19,Megablast17,19,3,-0.52,Very frustrating.,English
Megablast17_20,Megablast17,20,25,0.383333333333,"For the speaker itself, once I was able to connect just through normal bluetooth I was able to check out it's performance.",English
Megablast17_21,Megablast17,21,15,0.0,"To be short, it was OK, but I was not seriously impressed.",English
Megablast17_22,Megablast17,22,9,0.16,High ranges and some vocals have some distortion.,English
Megablast17_23,Megablast17,23,16,0.1,"On the vocals, that means some voices sound raspy that should not sound raspy.",English
Megablast17_24,Megablast17,24,13,0.28,"For the high range sound, it is at times tinny sounding.",English
Megablast17_25,Megablast17,25,19,0.148611111111,"The bass is decent, but not as good as at least one other bluetooth speaker I own.",English
Megablast17_26,Megablast17,26,22,0.0,"Overall, I prefer my Jabra Solemate, which costs about a third of the current price of this Megablast speaker.",English
Megablast17_27,Megablast17,27,28,0.166666666667,"So ask yourself, do you want to spend an extra couple of hundred bucks to maybe, if you're lucky, get to use Alexa?",English
Megablast17_28,Megablast17,28,26,0.0466666666667,"The Amazon Echo is less expensive and probably has similar to better sound quality, and you don't have any issues setting it up.",English
Megablast18_0,Megablast18,0,4,0.0,STAY AWAY!!,English
Megablast18_1,Megablast18,1,24,0.166666666667,"The only way to play more than one speaker is through Wi-Fi, and the only source that will play through Wi-Fi is.",English
Megablast18_2,Megablast18,2,4,0.0,wait for it.,English
Megablast18_3,Megablast18,3,2,0.0,Amazon!,English
Megablast18_4,Megablast18,4,4,0.0,What a crock!,English
Megablast18_5,Megablast18,5,32,-0.01875,"Obviously UE cut some deal with amazon to get Alexa working, but the price apparently is that UE abandoned the ability to play multiple speakers with anything other than Amazon.",English
Megablast18_6,Megablast18,6,12,-0.8,"Of course, this is nowhere disclosed in the marketing crap.",English
Megablast18_7,Megablast18,7,32,0.25,"So if you want to use more than one speaker at a time, you can't use iTunes, Spotify, Apple Music, local content - just amazon prime.",English
Megablast19_0,Megablast19,0,14,0.05,I was worried the speakers wouldn't be loud enough for my party.,English
Megablast19_1,Megablast19,1,20,-0.5,"So wrong I was, these speakers rocked my house party and got the neighbors knocking on my door.",English
Megablast20_0,Megablast20,0,4,-0.05,Long battery life.,English
Megablast20_1,Megablast20,1,10,0.0,Does everything I need and is waterproof as well.,English
